사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
202212,5호선,천호(풍납토성),71,6544,11256,28022,36098,22681,21693,25563,29537,31405,33852,40038,46930,53661,54427,37172,34290,26105,21213,10222,1944,42,12,0
202212,5호선,청구,1,1646,2581,6697,11119,6752,5418,5653,5432,5620,5800,6027,7511,8927,13914,7197,4853,3850,3357,1663,278,7,0,0
202212,5호선,충정로(경기대입구),19,983,2150,6140,9168,5035,4361,5285,5015,5376,5794,6221,7453,15088,28326,7015,5649,5148,3555,1427,240,12,7,0
202212,5호선,하남검단산,20,3515,8513,22775,19327,11941,10168,9001,9970,10613,9861,11871,13652,13845,12174,7406,6745,6438,4514,1073,123,1,0,0
202212,5호선,하남시청(덕풍?신장),11,4691,11034,24756,23560,15143,13355,12966,13212,12663,11465,12201,13984,13730,13712,7338,5487,5055,3410,1319,247,0,0,0
202212,5호선,하남풍산,1,1812,5379,10061,11554,6904,6489,5985,6436,6378,6602,8067,8848,12119,13008,5507,4239,4132,2368,756,157,3,0,0
202212,5호선,행당,24,3784,10905,30451,45611,22506,14707,12770,12764,11596,10273,10762,11415,12239,10891,6575,4937,4067,2954,1174,221,11,7,0
202212,5호선,화곡,295,22273,40393,111869,152207,76684,47282,41970,43359,42307,35787,35626,39440,42411,39987,23344,16688,14226,11437,4948,689,35,5,0
202212,5호선,계,1770,261629,594562,1657539,1996251,1096634,826880,835513,899812,909645,917502,1027684,1227652,1625751,1980624,908720,760296,720467,543735,220694,35980,1443,2115,0
202212,6호선,고려대(종암),11,3515,7258,21882,28540,15982,11105,11326,12461,14161,12099,14611,20524,22816,21882,9928,8209,9028,7086,3544,553,2,0,0
202212,6호선,공덕,100,4541,7797,20247,29959,21314,17842,21231,23076,24321,25719,29634,35284,57743,85275,35673,29185,30733,23978,11474,1463,14,1,0
202212,6호선,광흥창(서강),2,2720,7144,19450,27055,17235,12176,12893,13987,13043,12151,13868,15779,22960,30966,13424,9276,8360,6448,2633,399,15,0,0
202212,6호선,구산,5,5232,11338,31320,39243,20159,13821,12338,12505,11533,10072,10983,12083,11050,9355,5607,4355,4034,3291,1227,219,1,0,0
202212,6호선,녹사평(용산구청),12,1020,1862,4728,7542,5559,4786,5557,6193,7247,7674,8827,12166,14189,18127,10805,9081,10974,9651,4956,821,26,0,0
202212,6호선,대흥(서강대앞),10,2409,5409,14881,22128,13999,10839,11265,14457,14460,14232,16172,19446,24827,23873,12569,10336,11540,11116,4267,677,4,0,0
202212,6호선,독바위,0,2184,4769,14247,13549,6718,4573,4057,4365,3935,3442,3380,3982,3416,2794,1685,1057,790,643,290,72,1,0,0
202212,6호선,돌곶이,10,5987,13703,38966,44322,22237,15268,13153,14662,16046,15814,14535,15001,17597,15091,9661,6386,5900,4834,2275,350,52,0,0
202212,6호선,동묘앞,133,4680,4820,9701,14133,11528,10699,12867,16217,16303,18964,21581,24004,23681,21649,11534,8393,7098,5639,2850,492,34,0,0
202212,6호선,디지털미디어시티,123,5728,14891,48592,54212,29402,18168,16228,16252,15625,14701,16546,21314,35074,48780,19444,10805,8505,6300,2697,573,10,0,0
202212,6호선,마포구청,16,6807,13194,39263,56056,33629,21979,20794,20463,20686,19750,20443,23835,28724,37852,17292,12094,11220,8796,4236,666,3,0,0
202212,6호선,망원,6,5093,9984,25452,38386,23502,17417,17170,20779,22427,23403,26091,29116,33521,41035,26224,22815,22266,18654,9355,1327,2,0,0
202212,6호선,버티고개,0,830,1633,4871,7885,4914,3502,3314,3519,3146,2979,3516,3899,4923,5626,2843,2035,1760,1268,562,97,0,0,0
202212,6호선,보문,20,3381,7099,22012,35419,18237,11324,10409,11407,11355,10717,11106,13171,14852,17770,8505,6379,6153,5026,2838,516,4,0,0
202212,6호선,봉화산(서울의료원),9,4933,14570,47866,41159,20067,14554,12881,12921,11844,10680,10179,11583,13296,11782,5859,4306,3714,2895,1294,195,7,0,0
202212,6호선,불광,28,1520,3830,11725,12790,7000,5899,6491,7417,8033,8914,10151,10822,10592,9841,5783,4944,4250,2682,1071,209,3,0,0
202212,6호선,삼각지,13,1300,2826,8404,13410,9485,8288,12666,11959,11552,11812,13461,16885,23639,29368,13179,10543,10385,8249,4422,748,3,0,0
202212,6호선,상수,70,4905,6500,9673,14554,10134,7880,8598,11994,13823,14536,17375,20188,25450,30320,21960,19720,23890,24322,16386,3020,32,0,0
202212,6호선,상월곡(한국과학기술연구원),16,4627,8789,24128,29494,15827,10354,9946,9973,9629,9298,8622,9943,9995,10239,5950,3287,4946,2638,1400,155,1,0,0
202212,6호선,새절(신사),31,10237,19286,53166,64484,33158,21195,18862,19703,17938,16329,16046,19935,18140,15391,9472,6442,5967,4309,1873,306,1,0,0
202212,6호선,석계,1052,8063,19129,48782,56362,29887,21839,19330,19247,19136,17197,16653,17839,18193,15498,10858,8124,7380,6752,3950,834,2,0,0
202212,6호선,신내,0,0,0,1,0,2,2,3,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0
202212,6호선,신당,82,5935,4871,7033,11398,9386,8411,10236,13784,12309,12707,14885,19566,23977,26210,16459,14384,16998,19124,6506,1313,16,0,0
202212,6호선,안암(고대병원앞),8,1642,3306,9087,12137,11061,13591,17951,18271,19118,21068,30177,35933,44380,34463,19091,16407,17003,16827,10943,2043,7,0,0
202212,6호선,약수,2,1145,1902,4483,7411,5443,4265,4509,5493,5624,5507,6399,7283,9042,12831,6799,4927,5442,4477,2155,496,3,0,0
202212,6호선,역촌,2,2088,5686,16306,17852,8833,6162,5406,5888,5837,5412,5220,5187,5466,5763,3062,2169,1902,1564,675,81,0,0,0
202212,6호선,연신내,0,0,0,1,3,0,1,3,1,1,1,0,4,1,0,0,1,0,0,3,0,0,0,0
202212,6호선,월곡(동덕여대),17,6340,12764,38679,49071,25748,17570,17306,17839,18178,17919,17714,20464,22074,25930,13038,9792,8464,5765,2836,595,7,0,0
202212,6호선,월드컵경기장(성산),1,767,2427,7570,9293,4877,4803,6578,8081,8545,9960,12254,12676,11674,10353,6485,4607,4324,3652,1530,263,0,0,0
202212,6호선,응암,26,10746,26173,70240,91845,46747,29968,27299,28209,25922,23177,22568,24863,24300,22346,13742,10038,8715,7243,2821,424,1,0,0
202212,6호선,이태원,65,4229,5585,8768,13482,11183,9287,11406,12722,14714,16890,20112,25183,29761,34044,24767,20142,21054,18392,10836,1851,51,0,0
202212,6호선,증산(명지대앞),29,7630,14975,39256,49707,27314,17942,15517,15426,14900,13216,12994,14687,14688,12811,7361,5520,4490,3754,1774,308,6,0,0
202212,6호선,창신,31,2454,5081,14093,17324,9049,5816,5125,5425,4751,4408,4956,5927,5433,4698,2754,2326,1704,1197,594,142,6,0,0
202212,6호선,청구,13,1649,2582,6750,10008,6451,4666,5158,4665,5110,5013,5397,7212,8054,13056,8178,4638,3971,3287,1686,246,8,4,0
202212,6호선,태릉입구,7,4356,7199,18481,23140,12171,9052,8755,8789,8959,8759,8463,9974,10557,9759,6003,4704,4363,3775,1871,380,4,0,0
202212,6호선,한강진,9,640,1337,3171,5486,4674,3603,4754,6327,7700,10686,15364,25311,32088,38904,24904,21697,20447,27692,5028,569,2,0,0
202212,6호선,합정,14,3791,5774,13259,20080,14454,12239,14183,17225,19494,21536,24082,27710,35404,49085,32020,28371,33451,30196,16710,3019,13,0,0
202212,6호선,화랑대(서울여대입구),36,6180,20784,60647,57397,27518,19600,16940,17310,17182,15130,15300,18562,18446,14591,7285,4728,4320,3546,1461,160,2,0,0
202212,6호선,효창공원앞,14,2422,5488,16064,26557,15039,10337,10051,10282,10789,9515,10618,13094,16395,23527,9725,6520,6181,4767,2402,406,2,0,0
202212,6호선,계,2023,151726,311765,853245,1072873,609923,440823,442556,479295,485377,481387,530283,630436,746421,840885,459929,358743,361723,319835,153431,25988,345,5,0
202212,7호선,가산디지털단지,602,7109,8926,22376,26170,19267,17933,24051,31542,37455,44232,56778,82842,207687,299268,121185,69815,57055,30934,12830,1612,1,0,0
202212,7호선,강남구청,14,1702,3823,7041,9699,8953,9525,11634,14390,17694,22401,27923,32661,50671,89311,51901,33319,33816,26491,11135,2036,6,0,0
202212,7호선,건대입구,78,4039,4959,12260,18675,16148,14517,18434,19003,21407,24854,31238,32804,40710,36029,26536,28844,25131,22660,12077,1844,7,0,0
202212,7호선,고속터미널,13,1145,2968,10616,18079,23422,24026,28610,29275,30558,32070,39361,42716,55971,50983,34139,34779,32936,24823,7611,860,26,0,0
202212,7호선,공릉(서울과학기술대),24,5959,14524,36756,42557,23768,17896,18100,19204,19908,18268,19780,22167,22513,22807,12834,10519,10555,9519,4664,866,6,0,0
202212,7호선,광명사거리,183,19589,29925,76631,89196,47539,30827,29000,32246,31976,31843,32443,37876,38867,33491,21931,15977,12925,9740,4151,651,16,0,0
202212,7호선,군자(능동),34,8458,14003,35719,58945,39224,21940,19412,20772,21184,19656,20991,23828,29426,36165,21402,17297,17304,14321,7573,1351,13,0,0
202212,7호선,남구로,70,16733,15278,29800,36783,23844,15518,14322,15767,15815,15471,17579,22123,44216,70936,31418,17353,12402,7855,3973,489,15,0,0
202212,7호선,남성,15,5863,13329,37220,56533,34225,20670,17995,17512,17090,15653,15137,15975,16281,14715,8600,7640,7204,5281,2287,410,7,0,0
202212,7호선,내방,9,1984,7020,17893,28908,20994,15798,15940,17923,19747,20176,22884,27212,42779,68277,26664,19140,18934,13509,4808,831,1,0,0
202212,7호선,노원,48,6871,14967,38869,41608,28405,28443,31733,35478,36590,39048,43842,47230,47842,49023,31860,31003,24276,20814,9204,1610,16,0,0
202212,7호선,논현,26,2664,4513,8408,13598,11704,10843,12496,14293,16507,21122,26101,30624,56491,95611,50898,33524,37101,36013,19213,3395,13,0,0
202212,7호선,대림(구로구청),53,11145,8783,14607,22848,17149,11393,12386,13380,14871,15961,16696,17639,19948,19397,13617,10500,9118,7049,3681,460,2,0,0
202212,7호선,도봉산,41,5206,16608,50343,41874,22394,13649,12218,12320,11429,11274,12075,13768,12558,10232,4887,3096,2650,2236,824,171,1,0,0
202212,7호선,뚝섬유원지,4,4716,9159,21064,30284,20953,11822,10701,10238,10649,10763,11809,14111,14806,13468,7634,6475,5449,3927,1939,355,21,0,0
202212,7호선,마들,13,9743,24994,64312,65799,32868,22799,20454,21660,19410,17093,17145,16845,15096,12928,7313,5475,3847,3143,1343,181,0,0,0
202212,7호선,먹골,11,7697,13450,35111,46941,26091,17585,16109,16555,15762,14323,14371,14995,15808,15934,9999,7588,6675,4981,2210,435,1,0,0
202212,7호선,면목,53,12737,23290,57195,72458,41354,25280,22395,23567,22399,20180,20910,23397,22836,21080,15982,9645,7535,5526,2538,385,2,0,0
202212,7호선,반포,6,909,2559,8007,11508,8323,6164,6667,8291,9198,10622,12462,20114,18394,17505,11783,9444,10649,7019,2355,359,1,0,0
202212,7호선,보라매,20,4347,6616,17681,26351,16401,10305,9839,10653,10315,10506,11192,12581,15086,19498,8254,7960,7276,5667,2289,378,4,0,0
202212,7호선,사가정,36,10605,22391,54870,71658,42248,26935,23224,24959,23703,22177,22324,23719,26154,24993,16919,12432,10907,8980,4491,788,7,0,0
202212,7호선,상도,9,5028,11810,32407,45289,27686,18309,16472,17834,17982,17343,18804,22689,23358,21836,12026,10594,9657,8317,4575,917,9,0,0
202212,7호선,상봉(시외버스터미널),381,11014,19205,52441,74295,37973,22733,20978,23670,23728,23436,24647,29062,31894,34182,22805,17802,16396,13962,6986,1275,8,0,0
202212,7호선,수락산,48,9360,20750,48313,50774,30450,21772,19334,20337,20979,20842,20300,20877,20352,19121,11750,8444,7084,4867,2294,354,3,0,0
202212,7호선,숭실대입구(살피재),13,5387,11952,35579,50349,31473,21202,20210,19698,21226,21253,21392,26245,27995,21221,13103,11760,11396,10360,5347,1005,7,0,0
202212,7호선,신대방삼거리,24,10245,18282,51351,78036,44299,24767,21867,23203,21172,19428,18626,21319,20996,21457,11970,9907,8943,7290,3513,664,12,0,0
202212,7호선,신풍,125,12949,15773,40120,51521,30651,18249,15986,17117,15787,14635,15362,18222,18591,18368,10910,8027,6963,5342,2218,470,10,0,0
202212,7호선,어린이대공원(세종대),10,3068,7227,18837,32341,25209,16838,19845,20363,23607,25728,29746,36907,47366,45599,24933,19140,21561,17970,9193,1727,14,0,0
202212,7호선,온수(성공회대입구),148,7138,17457,47225,54582,23927,13709,12831,13555,12156,11459,12187,15246,14732,13502,6280,4574,4211,3303,1866,317,2,0,0
202212,7호선,용마산(용마폭포공원),4,5037,10367,23729,29320,16749,10199,8720,8255,7767,7147,7429,8301,8156,7810,4652,2941,2468,1595,918,160,2,0,0
202212,7호선,이수,26,4561,9177,26491,44402,30459,20719,20663,22332,23926,25051,26892,30085,35066,43414,25733,24295,28594,27187,14626,2645,27,0,0
202212,7호선,장승배기,16,5883,10602,25157,39641,24418,15593,14390,14391,14919,13540,13619,15324,15256,15633,8221,6867,6338,5016,2137,503,3,0,0
202212,7호선,장암,1,1603,6772,17020,10280,4664,2409,1886,2262,2179,2711,3115,3442,3400,2713,1579,1036,740,428,161,33,0,0,0
202212,7호선,중계,5,8705,23442,62310,65535,35703,25660,23143,23766,20494,18238,20160,23050,21404,17918,9299,6869,7301,5369,2082,410,28,0,0
202212,7호선,중곡,0,5580,12448,31492,46331,29175,17499,16288,16677,15701,14243,15245,18822,21065,22792,12126,7811,6733,5101,1931,328,4,0,0
202212,7호선,중화,15,8509,15018,37100,47521,27128,16825,15822,16562,15593,13906,13709,16141,18869,19327,11078,7238,6664,4982,2167,351,7,0,0
202212,7호선,천왕,6,7698,17186,51954,62483,33005,18630,15802,15590,14848,12799,12932,15454,15273,14666,7577,5332,4331,3077,1312,256,2,0,0
202212,7호선,철산,18,10179,28895,83192,87036,48211,33493,30656,30704,30316,28598,29002,34512,38767,37695,20900,18762,18912,15921,7369,1104,9,0,0
202212,7호선,청담,39,2566,6315,10714,15524,12966,12606,15335,19397,20941,25051,33209,42900,68296,110362,52597,31504,30613,23794,6654,947,4,0,0
202212,7호선,태릉입구,166,7078,8513,22041,27393,17569,14286,13411,14643,14618,15188,15780,17784,20709,19873,11640,8319,8407,6809,3034,496,4,0,0
202212,7호선,하계,14,7715,24290,69542,73594,40656,30668,29300,30362,27203,26755,29904,33020,31965,25772,14374,12980,11396,8178,2902,520,7,0,0
202212,7호선,학동,11,1912,4685,8295,11840,10291,11257,14639,19132,21721,27956,36154,47362,84204,156927,76234,39320,37008,28054,10925,1757,4,0,0
202212,7호선,계,2432,290436,562251,1452089,1828559,1107936,761291,743298,798878,810530,823000,911255,1071991,1401854,1711839,905543,655347,609461,477410,213406,35706,332,0,0
202212,8호선,가락시장,122,2861,5453,10158,12910,10085,9800,10554,11177,11798,13631,15840,16251,21327,28114,13297,13299,13886,11940,5468,981,19,0,0
202212,8호선,강동구청,10,4819,11219,30781,43245,24975,16526,15149,14487,15284,14752,15183,17614,21455,28158,11067,8113,7492,5603,2289,395,10,0,0
202212,8호선,남위례,0,1058,5120,16411,21242,11703,8369,7994,8803,8580,8297,9814,11598,15873,16972,7036,5769,6156,4588,2180,611,8,0,0
202212,8호선,남한산성입구(성남법원.검찰청),44,11048,21105,48840,68689,33850,22339,20610,21515,19912,18567,19114,21408,23369,21338,10059,6958,5440,3752,1499,307,5,0,0
202212,8호선,단대오거리,12,8211,16223,37818,47449,24593,17450,16044,17194,16649,15454,15923,18684,22165,24397,11116,7634,5788,4237,1611,357,3,0,0
202212,8호선,모란,18,2342,2831,8146,11848,7035,6096,7132,8780,9142,9576,10731,12755,11557,11481,6319,4824,4715,4267,2464,642,0,0,0
202212,8호선,몽촌토성(평화의문),3,1437,3713,11807,17551,11225,8053,8291,8645,8648,9764,11150,14455,16807,21506,9772,7972,8476,5801,3042,558,8,0,0
202212,8호선,문정,4,2115,6735,21393,32076,19338,15639,17336,20307,23206,26688,29966,35183,82670,122259,41285,28907,25859,16891,7181,1149,8,0,0
202212,8호선,복정,4,3774,9853,27110,35988,21667,13666,11331,12322,11390,11275,12940,16796,21850,23273,12747,7992,6674,5526,2526,449,6,0,0
202212,8호선,산성,35,3973,7697,21061,26392,13547,9348,8074,8222,7881,7246,7432,8900,8927,6604,3190,2063,1950,1275,516,149,2,0,0
202212,8호선,석촌,0,2719,5622,15683,23670,13562,10485,10831,11846,12152,12320,13702,15394,18427,19738,11767,10571,10997,9086,3756,661,11,0,0
202212,8호선,송파,11,3002,8308,27966,37066,21079,16503,15280,15107,14990,13341,15049,17260,17732,18063,10004,6983,5336,4242,1699,256,8,0,0
202212,8호선,수진,8,4004,6814,15597,23591,12414,8885,8459,9796,8843,7401,9099,11513,10996,8814,5261,4039,3151,2228,1009,246,4,0,0
202212,8호선,신흥,6,3403,6338,16263,21389,11626,7690,7496,7956,7915,7774,8618,10320,10668,8943,5014,4271,3520,2148,1067,224,0,0,0
202212,8호선,암사,51,14147,27986,79255,108041,53439,29998,26446,27152,25062,22449,21728,23894,25795,24315,13369,10506,8328,5924,2399,504,4,0,0
202212,8호선,잠실(송파구청),7,1398,4465,8544,12274,9471,10325,14173,17775,21721,28611,37475,43642,57409,74551,46743,43839,46692,34496,11452,2224,49,0,0
202212,8호선,장지,15,5469,17679,44526,58682,33593,22531,20208,21924,23418,23804,28075,35879,49740,51782,27079,23564,19157,12099,5190,837,11,0,0
202212,8호선,천호(풍납토성),61,9864,16520,39174,57102,33273,19705,19684,21565,22124,21654,23680,27676,32870,32436,20533,17323,13894,10783,4979,1059,15,0,0
202212,8호선,계,411,85644,183681,480533,659205,366475,253408,245092,264573,268715,272604,305519,359222,469637,542744,265658,214627,197511,144886,60327,11609,171,0,0
202212,9호선,가양,51,15186,25427,73301,80212,44891,33034,32357,34732,32211,29482,30893,36665,44775,49318,21438,15315,13899,10401,3909,574,6,0,0
202212,9호선,개화,5,1651,6963,15229,9965,3894,2784,2307,2156,2198,2499,2760,4307,5580,5685,2492,1744,1443,400,274,86,10,0,0
202212,9호선,고속터미널,13,2152,5153,15273,21991,19458,18163,20913,23926,26635,29810,34315,38399,40273,37813,31274,27809,20602,16738,6236,817,5,0,0
202212,9호선,공항시장,3,3385,4378,9982,11380,6582,4717,4350,5108,4629,4415,4356,4811,4955,4288,2890,2674,2150,1586,870,175,2,0,0
202212,9호선,구반포,1,183,586,1258,2050,1369,1262,1421,1838,1998,2098,2500,3102,4718,4451,2213,1847,1942,980,216,29,0,0,0
202212,9호선,국회의사당,1,828,1737,4353,6942,5992,8221,13410,16375,19745,24832,26406,37229,78631,105931,36737,25706,25854,16297,5630,1061,131,0,0
202212,9호선,김포공항,3,1078,2713,6744,9699,7513,7878,11169,12048,13954,16567,18769,18255,21090,23258,16642,14281,12976,12173,3397,147,1,0,0
202212,9호선,노들,13,3731,5873,16472,22237,13042,8941,7436,7561,7670,6547,6094,7000,7172,6356,3469,2894,2332,1803,766,200,12,0,0
202212,9호선,노량진,276,15528,24625,64690,94150,53911,34533,33718,37909,42220,37696,39441,45006,54034,55626,33557,35155,43486,45929,17275,1591,12,0,1
202212,9호선,당산,62,8284,17869,52978,63812,37525,27662,27798,29544,28669,27569,27953,31709,39019,49686,25175,21720,20917,18976,9424,1516,26,0,0
202212,9호선,동작(현충원),3,827,1309,4659,5637,3661,2507,2542,3048,2666,2505,2552,3541,3492,3583,1837,1285,1392,994,495,105,5,0,0
202212,9호선,등촌,17,5391,15048,44563,58871,25050,18502,16987,17360,16729,15350,15781,17487,17892,20539,9410,7209,6178,5028,2219,403,5,0,0
202212,9호선,마곡나루(서울식물원),3,4149,10177,29904,32633,15617,12112,13046,15090,15861,16358,18753,22697,38296,43772,20049,18099,18470,16536,7833,1182,15,0,0
